id,product_id,transaction_type,quantity,stock_after,reason,reference_id,batch_id,transaction_date,created_by,created_at
6631,47,OUT,85.0,1781.0,Patient/Department consumption,TX-20251028-47,359,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6632,93,OUT,2.0,17.0,Patient/Department consumption,TX-20251028-93,352,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6633,67,OUT,8.0,113.0,Patient/Department consumption,TX-20251028-67,419,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6634,88,OUT,5.0,116.0,Patient/Department consumption,TX-20251028-88,411,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6635,80,OUT,10.0,89.0,Patient/Department consumption,TX-20251028-80,388,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6636,28,OUT,20.0,152.5,Patient/Department consumption,TX-20251028-28,376,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6637,11,OUT,23.0,266.0,Patient/Department consumption,TX-20251028-11,385,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6638,16,OUT,7.0,74.0,Patient/Department consumption,TX-20251028-16,414,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6639,77,OUT,11.0,166.5,Patient/Department consumption,TX-20251028-77,372,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6640,39,OUT,76.0,856.0,Patient/Department consumption,TX-20251028-39,440,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6641,94,OUT,23.0,256.0,Patient/Department consumption,TX-20251028-94,390,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6642,22,OUT,123.0,1224.0,Patient/Department consumption,TX-20251028-22,365,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6643,54,OUT,4.0,31.5,Patient/Department consumption,TX-20251028-54,347,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6644,56,OUT,28.0,91.0,Patient/Department consumption,TX-20251028-56,379,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6645,75,OUT,12.0,24.0,Patient/Department consumption,TX-20251028-75,350,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6646,44,OUT,36.0,298.0,Patient/Department consumption,TX-20251028-44,394,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6647,19,OUT,26.0,232.0,Patient/Department consumption,TX-20251028-19,361,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6648,58,OUT,35.0,571.0,Patient/Department consumption,TX-20251028-58,418,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6649,9,OUT,16.0,295.0,Patient/Department consumption,TX-20251028-9,399,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6650,14,OUT,30.0,62.0,Patient/Department consumption,TX-20251028-14,340,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6651,20,OUT,6.0,155.0,Patient/Department consumption,TX-20251028-20,439,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6652,12,OUT,17.0,194.0,Patient/Department consumption,TX-20251028-12,391,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6653,78,OUT,10.0,197.0,Patient/Department consumption,TX-20251028-78,436,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6654,26,OUT,34.0,349.0,Patient/Department consumption,TX-20251028-26,384,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6655,66,OUT,2.0,30.0,Patient/Department consumption,TX-20251028-66,382,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6656,45,OUT,29.0,481.0,Patient/Department consumption,TX-20251028-45,345,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6657,95,OUT,18.0,114.5,Patient/Department consumption,TX-20251028-95,397,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6658,74,OUT,2.0,26.0,Patient/Department consumption,TX-20251028-74,428,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6659,64,OUT,4.0,39.0,Patient/Department consumption,TX-20251028-64,360,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6660,1,OUT,51.0,418.5,Patient/Department consumption,TX-20251028-1,374,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6661,89,OUT,32.0,146.0,Patient/Department consumption,TX-20251028-89,351,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6662,59,OUT,33.0,628.0,Patient/Department consumption,TX-20251028-59,408,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6663,61,OUT,7.0,46.0,Patient/Department consumption,TX-20251028-61,349,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6664,97,OUT,1.0,13.0,Patient/Department consumption,TX-20251028-97,353,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6665,100,OUT,2.0,33.0,Patient/Department consumption,TX-20251028-100,269,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6666,73,OUT,1.0,16.0,Patient/Department consumption,TX-20251028-73,327,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6667,87,OUT,3.0,64.0,Patient/Department consumption,TX-20251028-87,410,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6668,60,OUT,4.0,26.0,Patient/Department consumption,TX-20251028-60,348,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6669,68,OUT,7.0,11.0,Patient/Department consumption,TX-20251028-68,370,2025-10-28T00:00:00+00:00,2,2025-10-28T00:00:00+00:00
6670,46,IN,270.0,321.0,Restock delivery (PO #343),PO-343,441,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6671,98,IN,75.0,101.5,Restock delivery (PO #354),PO-354,442,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6672,98,OUT,4.0,97.5,Patient/Department consumption,TX-20251029-98,442,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6673,97,OUT,1.0,12.0,Patient/Department consumption,TX-20251029-97,353,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6674,11,OUT,15.0,251.0,Patient/Department consumption,TX-20251029-11,385,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6675,25,OUT,57.0,861.0,Patient/Department consumption,TX-20251029-25,416,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6676,29,OUT,8.0,103.0,Patient/Department consumption,TX-20251029-29,377,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6677,30,OUT,43.0,282.0,Patient/Department consumption,TX-20251029-30,362,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6678,35,OUT,14.0,177.0,Patient/Department consumption,TX-20251029-35,417,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6679,94,OUT,12.0,244.0,Patient/Department consumption,TX-20251029-94,390,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6680,28,OUT,15.0,137.5,Patient/Department consumption,TX-20251029-28,376,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6681,61,OUT,8.0,38.0,Patient/Department consumption,TX-20251029-61,349,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6682,86,OUT,4.0,31.0,Patient/Department consumption,TX-20251029-86,364,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6683,54,OUT,5.0,26.5,Patient/Department consumption,TX-20251029-54,347,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6684,62,OUT,4.0,31.0,Patient/Department consumption,TX-20251029-62,380,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6685,85,OUT,4.0,78.0,Patient/Department consumption,TX-20251029-85,421,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6686,27,OUT,14.0,41.0,Patient/Department consumption,TX-20251029-27,251,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6687,36,OUT,26.0,231.0,Patient/Department consumption,TX-20251029-36,427,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6688,69,OUT,12.0,176.0,Patient/Department consumption,TX-20251029-69,432,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6689,13,OUT,10.0,136.0,Patient/Department consumption,TX-20251029-13,392,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6690,37,OUT,18.0,200.0,Patient/Department consumption,TX-20251029-37,387,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6691,6,OUT,31.0,382.0,Patient/Department consumption,TX-20251029-6,413,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6692,73,OUT,2.0,14.0,Patient/Department consumption,TX-20251029-73,327,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6693,70,OUT,15.0,156.0,Patient/Department consumption,TX-20251029-70,402,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6694,34,OUT,25.0,411.0,Patient/Department consumption,TX-20251029-34,233,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6695,12,OUT,16.0,178.0,Patient/Department consumption,TX-20251029-12,391,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6696,8,OUT,8.0,70.0,Patient/Department consumption,TX-20251029-8,357,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6697,10,OUT,24.0,343.0,Patient/Department consumption,TX-20251029-10,400,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6698,56,OUT,23.0,68.0,Patient/Department consumption,TX-20251029-56,379,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6699,64,OUT,4.0,35.0,Patient/Department consumption,TX-20251029-64,360,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6700,92,OUT,1.0,36.0,Patient/Department consumption,TX-20251029-92,429,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6701,5,OUT,30.0,628.5,Patient/Department consumption,TX-20251029-5,430,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6702,75,OUT,8.0,16.0,Patient/Department consumption,TX-20251029-75,350,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6703,33,OUT,82.0,965.0,Patient/Department consumption,TX-20251029-33,425,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6704,77,OUT,13.0,153.5,Patient/Department consumption,TX-20251029-77,372,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6705,14,OUT,20.0,42.0,Patient/Department consumption,TX-20251029-14,340,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6706,52,OUT,7.0,108.0,Patient/Department consumption,TX-20251029-52,431,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6707,2,OUT,38.0,239.0,Patient/Department consumption,TX-20251029-2,383,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6708,82,OUT,188.0,633.0,Patient/Department consumption,TX-20251029-82,373,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6709,38,OUT,83.0,904.0,Patient/Department consumption,TX-20251029-38,358,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6710,42,OUT,24.0,152.0,Patient/Department consumption,TX-20251029-42,367,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6711,46,OUT,19.0,302.0,Patient/Department consumption,TX-20251029-46,346,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6712,63,OUT,4.0,46.0,Patient/Department consumption,TX-20251029-63,381,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6713,43,OUT,10.0,83.5,Patient/Department consumption,TX-20251029-43,342,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6714,59,OUT,59.0,569.0,Patient/Department consumption,TX-20251029-59,408,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6715,81,OUT,181.0,2496.0,Patient/Department consumption,TX-20251029-81,409,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6716,50,OUT,24.0,494.5,Patient/Department consumption,TX-20251029-50,395,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6717,65,OUT,3.0,38.0,Patient/Department consumption,TX-20251029-65,369,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6718,4,OUT,37.0,520.0,Patient/Department consumption,TX-20251029-4,422,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6719,20,OUT,9.0,146.0,Patient/Department consumption,TX-20251029-20,439,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6720,88,OUT,8.0,108.0,Patient/Department consumption,TX-20251029-88,411,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6721,100,OUT,2.0,31.0,Patient/Department consumption,TX-20251029-100,269,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6722,3,OUT,31.0,398.5,Patient/Department consumption,TX-20251029-3,437,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6723,79,OUT,6.0,92.0,Patient/Department consumption,TX-20251029-79,420,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6724,78,OUT,14.0,183.0,Patient/Department consumption,TX-20251029-78,436,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6725,87,OUT,4.0,60.0,Patient/Department consumption,TX-20251029-87,410,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6726,90,OUT,2.0,16.0,Patient/Department consumption,TX-20251029-90,336,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6727,91,OUT,4.0,81.0,Patient/Department consumption,TX-20251029-91,412,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6728,76,OUT,11.0,37.0,Patient/Department consumption,TX-20251029-76,375,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6729,26,OUT,33.0,316.0,Patient/Department consumption,TX-20251029-26,384,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6730,93,OUT,1.0,16.0,Patient/Department consumption,TX-20251029-93,352,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6731,74,OUT,1.0,25.0,Patient/Department consumption,TX-20251029-74,428,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6732,71,OUT,21.0,401.0,Patient/Department consumption,TX-20251029-71,423,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6733,39,OUT,55.0,801.0,Patient/Department consumption,TX-20251029-39,440,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6734,41,OUT,25.0,382.0,Patient/Department consumption,TX-20251029-41,161,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6735,16,OUT,8.0,66.0,Patient/Department consumption,TX-20251029-16,414,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6736,19,OUT,21.0,211.0,Patient/Department consumption,TX-20251029-19,361,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6737,49,OUT,17.0,38.0,Patient/Department consumption,TX-20251029-49,289,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6738,44,OUT,23.0,275.0,Patient/Department consumption,TX-20251029-44,394,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6739,83,OUT,132.0,614.0,Patient/Department consumption,TX-20251029-83,396,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6740,17,OUT,61.0,701.0,Patient/Department consumption,TX-20251029-17,438,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6741,32,OUT,20.0,203.0,Patient/Department consumption,TX-20251029-32,406,2025-10-29T00:00:00+00:00,2,2025-10-29T00:00:00+00:00
6742,14,IN,375.0,417.0,Restock delivery (PO #340),PO-340,443,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6743,90,IN,45.0,61.0,Restock delivery (PO #355),PO-355,444,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6744,22,OUT,193.0,1031.0,Patient/Department consumption,TX-20251030-22,365,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6745,99,OUT,31.0,61.0,Patient/Department consumption,TX-20251030-99,354,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6746,83,OUT,118.0,496.0,Patient/Department consumption,TX-20251030-83,396,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6747,68,OUT,10.0,1.0,Patient/Department consumption,TX-20251030-68,370,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6748,76,OUT,12.0,25.0,Patient/Department consumption,TX-20251030-76,375,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6749,17,OUT,44.0,657.0,Patient/Department consumption,TX-20251030-17,438,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6750,1,OUT,40.0,378.5,Patient/Department consumption,TX-20251030-1,374,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6751,56,OUT,22.0,46.0,Patient/Department consumption,TX-20251030-56,379,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6752,38,OUT,102.0,802.0,Patient/Department consumption,TX-20251030-38,358,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6753,16,OUT,8.0,58.0,Patient/Department consumption,TX-20251030-16,414,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6754,82,OUT,172.0,461.0,Patient/Department consumption,TX-20251030-82,373,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6755,86,OUT,4.0,27.0,Patient/Department consumption,TX-20251030-86,364,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6756,47,OUT,86.0,1695.0,Patient/Department consumption,TX-20251030-47,434,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6757,63,OUT,3.0,43.0,Patient/Department consumption,TX-20251030-63,381,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6758,72,OUT,2.0,7.5,Patient/Department consumption,TX-20251030-72,206,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6759,6,OUT,26.0,356.0,Patient/Department consumption,TX-20251030-6,413,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6760,77,OUT,9.0,144.5,Patient/Department consumption,TX-20251030-77,372,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6761,60,OUT,3.0,23.0,Patient/Department consumption,TX-20251030-60,348,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6762,97,OUT,1.0,11.0,Patient/Department consumption,TX-20251030-97,353,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6763,31,OUT,49.0,654.0,Patient/Department consumption,TX-20251030-31,424,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6764,4,OUT,24.0,496.0,Patient/Department consumption,TX-20251030-4,422,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6765,95,OUT,15.0,99.5,Patient/Department consumption,TX-20251030-95,397,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6766,70,OUT,15.0,141.0,Patient/Department consumption,TX-20251030-70,402,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6767,3,OUT,21.0,377.5,Patient/Department consumption,TX-20251030-3,437,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6768,10,OUT,36.0,307.0,Patient/Department consumption,TX-20251030-10,400,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6769,80,OUT,10.0,79.0,Patient/Department consumption,TX-20251030-80,388,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6770,39,OUT,50.0,751.0,Patient/Department consumption,TX-20251030-39,440,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6771,14,OUT,19.0,398.0,Patient/Department consumption,TX-20251030-14,443,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6772,37,OUT,20.0,180.0,Patient/Department consumption,TX-20251030-37,387,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6773,43,OUT,14.0,69.5,Patient/Department consumption,TX-20251030-43,342,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6774,32,OUT,14.0,189.0,Patient/Department consumption,TX-20251030-32,406,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6775,74,OUT,2.0,23.0,Patient/Department consumption,TX-20251030-74,428,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6776,96,OUT,2.0,38.5,Patient/Department consumption,TX-20251030-96,398,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6777,71,OUT,32.0,369.0,Patient/Department consumption,TX-20251030-71,423,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6778,79,OUT,5.0,87.0,Patient/Department consumption,TX-20251030-79,420,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6779,13,OUT,11.0,125.0,Patient/Department consumption,TX-20251030-13,392,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6780,34,OUT,28.0,383.0,Patient/Department consumption,TX-20251030-34,426,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6781,19,OUT,24.0,187.0,Patient/Department consumption,TX-20251030-19,361,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6782,81,OUT,235.0,2261.0,Patient/Department consumption,TX-20251030-81,409,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6783,36,OUT,21.0,210.0,Patient/Department consumption,TX-20251030-36,427,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6784,27,OUT,12.0,29.0,Patient/Department consumption,TX-20251030-27,251,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6785,52,OUT,6.0,102.0,Patient/Department consumption,TX-20251030-52,431,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6786,30,OUT,41.0,241.0,Patient/Department consumption,TX-20251030-30,362,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6787,87,OUT,3.0,57.0,Patient/Department consumption,TX-20251030-87,410,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6788,88,OUT,5.0,103.0,Patient/Department consumption,TX-20251030-88,411,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6789,41,OUT,14.0,368.0,Patient/Department consumption,TX-20251030-41,407,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6790,9,OUT,26.0,269.0,Patient/Department consumption,TX-20251030-9,399,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6791,61,OUT,5.0,33.0,Patient/Department consumption,TX-20251030-61,349,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6792,84,OUT,17.0,157.0,Patient/Department consumption,TX-20251030-84,389,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6793,12,OUT,16.0,162.0,Patient/Department consumption,TX-20251030-12,391,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6794,85,OUT,3.0,75.0,Patient/Department consumption,TX-20251030-85,421,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6795,42,OUT,24.0,128.0,Patient/Department consumption,TX-20251030-42,367,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6796,33,OUT,46.0,919.0,Patient/Department consumption,TX-20251030-33,425,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6797,44,OUT,24.0,251.0,Patient/Department consumption,TX-20251030-44,394,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6798,53,OUT,5.0,104.0,Patient/Department consumption,TX-20251030-53,435,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6799,40,OUT,30.0,375.0,Patient/Department consumption,TX-20251030-40,366,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6800,15,OUT,24.0,218.0,Patient/Department consumption,TX-20251030-15,393,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6801,2,OUT,28.0,211.0,Patient/Department consumption,TX-20251030-2,383,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6802,25,OUT,50.0,811.0,Patient/Department consumption,TX-20251030-25,416,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6803,93,OUT,2.0,14.0,Patient/Department consumption,TX-20251030-93,352,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6804,23,OUT,85.0,1063.0,Patient/Department consumption,TX-20251030-23,404,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6805,78,OUT,13.0,170.0,Patient/Department consumption,TX-20251030-78,436,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6806,46,OUT,20.0,282.0,Patient/Department consumption,TX-20251030-46,346,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6807,67,OUT,5.0,108.0,Patient/Department consumption,TX-20251030-67,419,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6808,55,OUT,8.0,119.0,Patient/Department consumption,TX-20251030-55,368,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6809,58,OUT,30.0,541.0,Patient/Department consumption,TX-20251030-58,418,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6810,8,OUT,16.0,54.0,Patient/Department consumption,TX-20251030-8,357,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6811,90,OUT,4.0,57.0,Patient/Department consumption,TX-20251030-90,444,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6812,7,OUT,28.0,305.0,Patient/Department consumption,TX-20251030-7,355,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6813,64,OUT,4.0,31.0,Patient/Department consumption,TX-20251030-64,360,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6814,32,DAMAGE,2.0,187.0,Broken container / packaging seal broken,DMG-20251030,406,2025-10-30T00:00:00+00:00,2,2025-10-30T00:00:00+00:00
6815,49,IN,330.0,368.0,Restock delivery (PO #342),PO-342,445,2025-10-31T00:00:00+00:00,2,2025-10-31T00:00:00+00:00
6816,72,IN,45.0,52.5,Restock delivery (PO #346),PO-346,446,2025-10-31T00:00:00+00:00,2,2025-10-31T00:00:00+00:00
6817,75,IN,150.0,166.0,Restock delivery (PO #348),PO-348,447,2025-10-31T00:00:00+00:00,2,2025-10-31T00:00:00+00:00
6818,76,IN,210.0,235.0,Restock delivery (PO #341),PO-341,448,2025-10-31T00:00:00+00:00,2,2025-10-31T00:00:00+00:00
